0.2,692810.9
0.202,693536.1
0.204,701890.5
0.206,709896
0.208,723578.9
0.21,723457.3
0.212,741379.8
0.214,735696
0.216,763395.9
0.218,753610.1
0.22,766481
0.222,770197.2
0.224,796680.2
0.226,795828.1
0.228,827263.2
0.23,817895
0.232,816479.3
0.234,853899.6
0.236,891643.4
0.238,942194.7
0.24,959960.7
0.242,984474.1
0.244,1022946.2
0.246,1048673.4
0.248,1061987.2
0.25,1103060.4
0.252,1107096.9
0.254,1122618.4
0.256,1102393.2
0.258,1104512
0.26,1123337.4
0.262,1128688
0.264,1132613.6
0.266,1197566.8
0.268,1188265.1
0.27,1236751.5
0.272,1252658.9
0.274,1246368.2
0.276,1286951.9
0.278,1285846
0.28,1262327.5
0.282,1324718.9
0.284,1324360.5
0.286,1334781.8
0.288,1333461.2
0.29,1329517.8
0.292,1362916.2
0.294,1361028
0.296,1392509.6
0.298,1379724.4
0.3,1361444.5
0.302,1386532
0.304,1378302.4
0.306,1350413.2
0.308,1402556.8
0.31,1382285
0.312,1404742
0.314,1420686.4
0.316,1411913.4
0.318,1406729.6
0.32,1403911
0.322,1439899.8
0.324,1416096.9
0.326,1426728.6
0.328,1396306.2
0.33,1410414.1
0.332,1412550.9
0.334,1422095.8
0.336,1416790.4
0.338,1442225.8
0.34,1443945.9
0.342,1424295.9
0.344,1452287.5
0.346,1441037.4
0.348,1450074.8
0.35,1453085.8
0.352,1463299.9
0.354,1449172.9
0.356,1443009.1
0.358,1476877
0.36,1502974.1
0.362,1483323.1
0.364,1498441.8
0.366,1519804.5
0.368,1515835.6
0.37,1518505.1
0.372,1529578.8
0.374,1528475
0.376,1538203.9
0.378,1555546.9
0.38,1565762.1
0.382,1545982
0.384,1564631.9
0.386,1550894
0.388,1548726.6
0.39,1575602.9
0.392,1577218.4
0.394,1565948.1
0.396,1577336.9
0.398,1594603.8
0.4,1595666.4
0.402,1580055
0.404,1589432.8
0.406,1581629.2
0.408,1585923.8
0.41,1612694.4
0.412,1573710.5
0.414,1613395.4
0.416,1580313
0.418,1577138
0.42,1606987.4
0.422,1582402.1
0.424,1555220.2
0.426,1571013.4
0.428,1578527.2
0.43,1587465.2
0.432,1546183.9
0.434,1554160.9
0.436,1540030.8
0.438,1530668.8
0.44,1539391.1
0.442,1535265.8
0.444,1525193.4
0.446,1559278
0.448,1534864
0.45,1523748
0.452,1526033.9
0.454,1547677.9
0.456,1535261.5
0.458,1489379
0.46,1533001.1
0.462,1540843.8
0.464,1509912.9
0.466,1527455.9
0.468,1514930.6
0.47,1547738.1
0.472,1534368.1
0.474,1536532.2
0.476,1523884.5
0.478,1538902.6
0.48,1534460.1
0.482,1551719.8
0.484,1565539
0.486,1537737.6
0.488,1543522.9
0.49,1562372.5
0.492,1571317.9
0.494,1559944
0.496,1563605.2
0.498,1547256
0.5,1539103.5
0.502,1580621.8
0.504,1565418.5
0.506,1602157.9
0.508,1558689.1
0.51,1586803.4
0.512,1586937.8
0.514,1602226.6
0.516,1617239.5
0.518,1607647.1
0.52,1628188.4
0.522,1605997.8
0.524,1606417.5
0.526,1629489.9
0.528,1625293.6
0.53,1619824.5
0.532,1643644.2
0.534,1629967.8
0.536,1631419.4
0.538,1599966.1
0.54,1671341
0.542,1640532.8
0.544,1661381.8
0.546,1666981
0.548,1640740
0.55,1664737.5
0.552,1654928.2
0.554,1629460.2
0.556,1644606.4
0.558,1664313.5
0.56,1669042.6
0.562,1668978.1
0.564,1647467.2
0.566,1652431.1
0.568,1650902.2
0.57,1666154.1
0.572,1691333.6
0.574,1714327.8
0.576,1667318.2
0.578,1691693.1
0.58,1675762.5
0.582,1680968.4
0.584,1725991.2
0.586,1658567.4
0.588,1675706.4
0.59,1680170.1
0.592,1683057.5
0.594,1658181.5
0.596,1699656.2
0.598,1681754.9
0.6,1676680.1
0.602,1679318
0.604,1679604.5
0.606,1670564
0.608,1673917.5
0.61,1690055.4
0.612,1685579
0.614,1677727.9
0.616,1669484.5
0.618,1704914
0.62,1649459.1
0.622,1674976.9
0.624,1688429.4
0.626,1674616.4
0.628,1680226.1
0.63,1682377.6
0.632,1637705.8
0.634,1678038.8
0.636,1683848.2
0.638,1668514
0.64,1695447.4
0.642,1654991.8
0.644,1690080.8
0.646,1646398.4
0.648,1651604.4
0.65,1646645.9
0.652,1653450.2
0.654,1628278.2
0.656,1668739.1
0.658,1635661
0.66,1632872
0.662,1646098.1
0.664,1621656.8
0.666,1639657.4
0.668,1585842.4
0.67,1609286.9
0.672,1575684.4
0.674,1566038
0.676,1550160.2
0.678,1553383.8
0.68,1546319.2
0.682,1548925.4
0.684,1572251.5
0.686,1552231.4
0.688,1555092.2
0.69,1543535.5
0.692,1517778.9
0.694,1514822.8
0.696,1511493.5
0.698,1492789.8
0.7,1485401.6
0.702,1492892.2
0.704,1455865.2
0.706,1471991.5
0.708,1457056.8
0.71,1435999.6
0.712,1425151.1
0.714,1426816.4
0.716,1416429.9
0.718,1399130.1
0.72,1375909.8
0.722,1374253.1
0.724,1323192.2
0.726,1344348.9
0.728,1325770.9
0.73,1276672.2
0.732,1296459.6
0.734,1275051.5
0.736,1270405.9
0.738,1223363.6
0.74,1231185.1
0.742,1231730.6
0.744,1196231.5
0.746,1158036.2
0.748,1148474.5
0.75,1116630.1
0.752,1097578.5
0.754,1090510.8
0.756,1049524.5
0.758,1032679.3
0.76,1026645.6
0.762,972300.9
0.764,974527.4
0.766,954330.8
0.768,933967.2
0.77,901918.8
0.772,892185.8
0.774,871350.6
0.776,856869.4
0.778,834218.9
0.78,801208.4
