No.1		
X[mm]	Z[um]	
0.567700	-0.020080	
0.568400	-0.020080	
0.569100	-0.019578	
0.569800	-0.019076	
0.570500	-0.019076	
0.571200	-0.019076	
0.571900	-0.019578	
0.572600	-0.020080	
0.573300	-0.020080	
0.574000	-0.020080	
0.574700	-0.019578	
0.575400	-0.019578	
0.576100	-0.019578	
0.576800	-0.019076	
0.577500	-0.019076	
0.578200	-0.019076	
0.578900	-0.019578	
0.579600	-0.019578	
0.580300	-0.019578	
0.581000	-0.019076	
0.581700	-0.018574	
0.582400	-0.018574	
0.583100	-0.018574	
0.583800	-0.018574	
0.584500	-0.018574	
0.585200	-0.018574	
0.585900	-0.018072	
0.586600	-0.017570	
0.587300	-0.018072	
0.588000	-0.018574	
0.588700	-0.018072	
0.589400	-0.018574	
0.590100	-0.018072	
0.590800	-0.017570	
0.591500	-0.018072	
0.592200	-0.018574	
0.592900	-0.018574	
0.593600	-0.018072	
0.594300	-0.017570	
0.595000	-0.017068	
0.595700	-0.017570	
0.596400	-0.018072	
0.597100	-0.018574	
0.597800	-0.018574	
0.598500	-0.018072	
0.599200	-0.017570	
0.599900	-0.017068	
0.600600	-0.017068	
0.601300	-0.017570	
0.602000	-0.017570	
0.602700	-0.017570	
0.603400	-0.017068	
0.604100	-0.017068	
0.604800	-0.016566	
0.605500	-0.016566	
0.606200	-0.016566	
0.606900	-0.017068	
0.607600	-0.017570	
0.608300	-0.017570	
0.609000	-0.018072	
0.609700	-0.018072	
0.610400	-0.018072	
0.611100	-0.018072	
0.611800	-0.018072	
0.612500	-0.018072	
0.613200	-0.018072	
0.613900	-0.018072	
0.614600	-0.018072	
0.615300	-0.018072	
0.616000	-0.018072	
0.616700	-0.018072	
0.617400	-0.018072	
0.618100	-0.018072	
0.618800	-0.018072	
0.619500	-0.018072	
0.620200	-0.018072	
0.620900	-0.017570	
0.621600	-0.017570	
0.622300	-0.018072	
0.623000	-0.017570	
0.623700	-0.017570	
0.624400	-0.017068	
0.625100	-0.017068	
0.625800	-0.017068	
0.626500	-0.017068	
0.627200	-0.017570	
0.627900	-0.017570	
0.628600	-0.017570	
0.629300	-0.017570	
0.630000	-0.017570	
0.630700	-0.017570	
0.631400	-0.018072	
0.632100	-0.017570	
0.632800	-0.017068	
0.633500	-0.017068	
0.634200	-0.017068	
0.634900	-0.017068	
0.635600	-0.017570	
0.636300	-0.017570	
0.637000	-0.017570	
0.637700	-0.017570	
0.638400	-0.017068	
0.639100	-0.017068	
0.639800	-0.016566	
0.640500	-0.016064	
0.641200	-0.016566	
0.641900	-0.016064	
0.642600	-0.016064	
0.643300	-0.016566	
0.644000	-0.015562	
0.644700	-0.015060	
0.645400	-0.015060	
0.646100	-0.015060	
0.646800	-0.015060	
0.647500	-0.015562	
0.648200	-0.015562	
0.648900	-0.015562	
0.649600	-0.015562	
0.650300	-0.015562	
0.651000	-0.015562	
0.651700	-0.015562	
0.652400	-0.015562	
0.653100	-0.016064	
0.653800	-0.016064	
0.654500	-0.016064	
0.655200	-0.015562	
0.655900	-0.015562	
0.656600	-0.015060	
0.657300	-0.015060	
0.658000	-0.015060	
0.658700	-0.015060	
0.659400	-0.015060	
0.660100	-0.015060	
0.660800	-0.014558	
0.661500	-0.014056	
0.662200	-0.014056	
0.662900	-0.014056	
0.663600	-0.014056	
0.664300	-0.014056	
0.665000	-0.014056	
0.665700	-0.013554	
0.666400	-0.013554	
0.667100	-0.013554	
0.667800	-0.014558	
0.668500	-0.014558	
0.669200	-0.014056	
0.669900	-0.014056	
0.670600	-0.014056	
0.671300	-0.014056	
0.672000	-0.014056	
0.672700	-0.014056	
0.673400	-0.014056	
0.674100	-0.014056	
0.674800	-0.014056	
0.675500	-0.014558	
0.676200	-0.014056	
0.676900	-0.013554	
0.677600	-0.013052	
0.678300	-0.013554	
0.679000	-0.014056	
0.679700	-0.014558	
0.680400	-0.014056	
0.681100	-0.014056	
0.681800	-0.013052	
0.682500	-0.013052	
0.683200	-0.012550	
0.683900	-0.012550	
0.684600	-0.012550	
0.685300	-0.012550	
0.686000	-0.013052	
0.686700	-0.013052	
0.687400	-0.013052	
0.688100	-0.012048	
0.688800	-0.012048	
0.689500	-0.011546	
0.690200	-0.012048	
0.690900	-0.013052	
0.691600	-0.013554	
0.692300	-0.013554	
0.693000	-0.012550	
0.693700	-0.012048	
0.694400	-0.011546	
0.695100	-0.012048	
0.695800	-0.012550	
0.696500	-0.013554	
0.697200	-0.013554	
0.697900	-0.013052	
0.698600	-0.012550	
0.699300	-0.011546	
0.700000	-0.011546	
0.700700	-0.012550	
0.701400	-0.012048	
0.702100	-0.012048	
0.702800	-0.012048	
0.703500	-0.012048	
0.704200	-0.011546	
0.704900	-0.011044	
0.705600	-0.010542	
0.706300	-0.011044	
0.707000	-0.011546	
0.707700	-0.011546	
0.708400	-0.011546	
0.709100	-0.011546	
0.709800	-0.011546	
0.710500	-0.011044	
0.711200	-0.011044	
0.711900	-0.011044	
0.712600	-0.011546	
0.713300	-0.012048	
0.714000	-0.011546	
0.714700	-0.011546	
0.715400	-0.011546	
0.716100	-0.011546	
0.716800	-0.011044	
0.717500	-0.011044	
0.718200	-0.011546	
0.718900	-0.011546	
0.719600	-0.011546	
0.720300	-0.011044	
0.721000	-0.011044	
0.721700	-0.011044	
0.722400	-0.011044	
0.723100	-0.010542	
0.723800	-0.010542	
0.724500	-0.010040	
0.725200	-0.010040	
0.725900	-0.010040	
0.726600	-0.010040	
0.727300	-0.010040	
0.728000	-0.010542	
0.728700	-0.010542	
0.729400	-0.010040	
0.730100	-0.009538	
0.730800	-0.009538	
0.731500	-0.009538	
0.732200	-0.010542	
0.732900	-0.011044	
0.733600	-0.010542	
0.734300	-0.010040	
0.735000	-0.009538	
0.735700	-0.009036	
0.736400	-0.009538	
0.737100	-0.010040	
0.737800	-0.010040	
0.738500	-0.010040	
0.739200	-0.010542	
0.739900	-0.010040	
0.740600	-0.009036	
0.741300	-0.008534	
0.742000	-0.008534	
0.742700	-0.008534	
0.743400	-0.009036	
0.744100	-0.009036	
0.744800	-0.009036	
0.745500	-0.009036	
0.746200	-0.008534	
0.746900	-0.008032	
0.747600	-0.008032	
0.748300	-0.008032	
0.749000	-0.008534	
0.749700	-0.009538	
0.750400	-0.009538	
0.751100	-0.009036	
0.751800	-0.008534	
0.752500	-0.008032	
0.753200	-0.008032	
0.753900	-0.008534	
0.754600	-0.009036	
0.755300	-0.009036	
0.756000	-0.009036	
0.756700	-0.008534	
0.757400	-0.008032	
0.758100	-0.007530	
0.758800	-0.007028	
0.759500	-0.007530	
0.760200	-0.008534	
0.760900	-0.008032	
0.761600	-0.008032	
0.762300	-0.007530	
0.763000	-0.007028	
0.763700	-0.006024	
0.764400	-0.005522	
0.765100	-0.005020	
0.765800	-0.005522	
0.766500	-0.006024	
0.767200	-0.007028	
0.767900	-0.007028	
0.768600	-0.006024	
0.769300	-0.005020	
0.770000	-0.005020	
0.770700	-0.005020	
0.771400	-0.005522	
0.772100	-0.006526	
0.772800	-0.007028	
0.773500	-0.006526	
0.774200	-0.005522	
0.774900	-0.005020	
0.775600	-0.005020	
0.776300	-0.005020	
0.777000	-0.005020	
0.777700	-0.006024	
0.778400	-0.006024	
0.779100	-0.006024	
0.779800	-0.005522	
0.780500	-0.004518	
0.781200	-0.004016	
0.781900	-0.004016	
0.782600	-0.004016	
0.783300	-0.004016	
0.784000	-0.003514	
0.784700	-0.003012	
0.785400	-0.002510	
0.786100	-0.002008	
0.786800	-0.002008	
0.787500	-0.002008	
0.788200	-0.002008	
0.788900	-0.002008	
0.789600	-0.002008	
0.790300	-0.001506	
0.791000	-0.001506	
0.791700	-0.002008	
0.792400	-0.001506	
0.793100	-0.001506	
0.793800	-0.002008	
0.794500	-0.001004	
0.795200	-0.001004	
0.795900	-0.001004	
0.796600	-0.001004	
0.797300	-0.000502	
0.798000	-0.000502	
0.798700	-0.000502	
0.799400	-0.001004	
0.800100	-0.001004	
0.800800	-0.001004	
0.801500	-0.000502	
0.802200	0.000502	
0.802900	0.001004	
0.803600	0.001004	
0.804300	0.001004	
0.805000	0.001004	
0.805700	0.000000	
0.806400	-0.000502	
0.807100	0.000000	
0.807800	0.000502	
0.808500	0.001004	
0.809200	0.001004	
0.809900	0.001004	
0.810600	0.000502	
0.811300	-0.000502	
0.812000	-0.000502	
0.812700	-0.000502	
0.813400	0.000000	
0.814100	0.000502	
0.814800	0.000502	
0.815500	0.000502	
0.816200	0.000000	
0.816900	-0.000502	
0.817600	-0.000502	
0.818300	-0.000502	
0.819000	0.000000	
0.819700	0.000000	
0.820400	0.000502	
0.821100	0.001004	
0.821800	0.001004	
0.822500	0.001004	
0.823200	0.000502	
0.823900	0.000502	
0.824600	0.001004	
0.825300	0.002008	
0.826000	0.002510	
0.826700	0.002008	
0.827400	0.002008	
0.828100	0.001506	
0.828800	0.001004	
