No.1		
X[mm]	Z[um]	
0.124800	15.863200	
0.125100	15.850650	
0.125400	15.841112	
0.125700	15.831574	
0.126000	15.819024	
0.126300	15.805972	
0.126600	15.787398	
0.126900	15.756274	
0.127200	15.742218	
0.127500	15.739708	
0.127800	15.735190	
0.128100	15.731174	
0.128400	15.719126	
0.128700	15.699046	
0.129000	15.685994	
0.129300	15.677962	
0.129600	15.672440	
0.129900	15.670934	
0.130200	15.669428	
0.130500	15.662400	
0.130800	15.649348	
0.131100	15.628766	
0.131400	15.617722	
0.131700	15.605674	
0.132000	15.596638	
0.132300	15.597140	
0.132600	15.603164	
0.132900	15.608686	
0.133200	15.608686	
0.133500	15.605674	
0.133800	15.597140	
0.134100	15.577562	
0.134400	15.559490	
0.134700	15.526860	
0.135000	15.457584	
0.135300	15.392826	
0.135600	15.344132	
0.135900	15.285398	
0.136200	15.223150	
0.136500	15.161906	
0.136800	15.095642	
0.137100	15.032892	
0.137400	14.989720	
0.137700	14.968134	
0.138000	14.950564	
0.138300	14.950062	
0.138600	14.953074	
0.138900	14.949560	
0.139200	14.959600	
0.139500	14.973656	
0.139800	14.978174	
0.140100	14.983696	
0.140400	14.992732	
0.140700	14.990724	
0.141000	15.006286	
0.141300	15.028374	
0.141600	15.035402	
0.141900	15.035402	
0.142200	15.040422	
0.142500	15.036908	
0.142800	15.040924	
0.143100	15.030884	
0.143400	15.023354	
0.143700	15.032892	
0.144000	15.037410	
0.144300	15.044438	
0.144600	15.057992	
0.144900	15.065020	
0.145200	15.071546	
0.145500	15.077068	
0.145800	15.068032	
0.146100	15.068032	
0.146400	15.057490	
0.146700	15.032390	
0.147000	15.020342	
0.147300	15.011808	
0.147600	14.984700	
0.147900	14.940524	
0.148200	14.902372	
0.148500	14.885806	
0.148800	14.881790	
0.149100	14.887312	
0.149400	14.905384	
0.149700	14.922954	
0.150000	14.943034	
0.150300	14.958094	
0.150600	14.969640	
0.150900	14.975162	
0.151200	14.976166	
0.151500	14.973154	
0.151800	14.973656	
0.152100	14.988214	
0.152400	15.000764	
0.152700	15.007792	
0.153000	15.013816	
0.153300	15.010804	
0.153600	14.999760	
0.153900	14.967632	
0.154200	14.913416	
0.154500	14.874762	
0.154800	14.861208	
0.155100	14.852172	
0.155400	14.846650	
0.155700	14.846650	
0.156000	14.846148	
0.156300	14.840626	
0.156600	14.821048	
0.156900	14.790928	
0.157200	14.762816	
0.157500	14.736712	
0.157800	14.717134	
0.158100	14.701572	
0.158400	14.690528	
0.158700	14.679484	
0.159000	14.663922	
0.159300	14.638822	
0.159600	14.616232	
0.159900	14.603682	
0.160200	14.558502	
0.160500	14.552478	
0.160800	14.577578	
0.161100	14.597156	
0.161400	14.614726	
0.161700	14.628782	
0.162000	14.640328	
0.162300	14.639324	
0.162600	14.623260	
0.162900	14.531896	
0.163200	14.455090	
0.163500	14.442540	
0.163800	14.493744	
0.164100	14.538924	
0.164400	14.569044	
0.164700	14.592638	
0.165000	14.618742	
0.165300	14.643340	
0.165600	14.642838	
0.165900	14.598662	
0.166200	14.535410	
0.166500	14.472158	
0.166800	14.421456	
0.167100	14.382802	
0.167400	14.341638	
0.167700	14.286418	
0.168000	14.216640	
0.168300	14.146360	
0.168600	14.074072	
0.168900	14.000278	
0.169200	13.938030	
0.169500	13.893352	
0.169800	13.868252	
0.170100	13.874778	
0.170400	13.871264	
0.170700	13.860220	
0.171000	13.859718	
0.171300	13.884818	
0.171600	13.905400	
0.171900	13.925982	
0.172200	13.938532	
0.172500	13.946564	
0.172800	13.956102	
0.173100	13.964134	
0.173400	13.984716	
0.173700	14.027888	
0.174000	14.073068	
0.174300	14.092646	
0.174600	14.090638	
0.174900	14.111220	
0.175200	14.111722	
0.175500	14.111220	
0.175800	14.097666	
0.176100	14.070558	
0.176400	14.037928	
0.176700	14.005298	
0.177000	13.987226	
