No.1		
X[mm]	Z[um]	
0.302900	0.471378	
0.304200	0.471378	
0.305500	0.471378	
0.306800	0.471378	
0.308100	0.470876	
0.309400	0.470876	
0.310700	0.470876	
0.312000	0.470876	
0.313300	0.470374	
0.314600	0.470374	
0.315900	0.469872	
0.317200	0.469872	
0.318500	0.469370	
0.319800	0.469370	
0.321100	0.468868	
0.322400	0.468366	
0.323700	0.467864	
0.325000	0.467864	
0.326300	0.467864	
0.327600	0.467864	
0.328900	0.467362	
0.330200	0.466860	
0.331500	0.466860	
0.332800	0.466860	
0.334100	0.466860	
0.335400	0.466358	
0.336700	0.466358	
0.338000	0.466358	
0.339300	0.466358	
0.340600	0.465354	
0.341900	0.465354	
0.343200	0.464852	
0.344500	0.464852	
0.345800	0.464350	
0.347100	0.463848	
0.348400	0.463848	
0.349700	0.463848	
0.351000	0.463346	
0.352300	0.463346	
0.353600	0.463346	
0.354900	0.463346	
0.356200	0.462342	
0.357500	0.461840	
0.358800	0.461840	
0.360100	0.461338	
0.361400	0.461338	
0.362700	0.460334	
0.364000	0.460334	
0.365300	0.460334	
0.366600	0.459832	
0.367900	0.459330	
0.369200	0.459330	
0.370500	0.459330	
0.371800	0.459330	
0.373100	0.458828	
0.374400	0.458326	
0.375700	0.458326	
0.377000	0.457824	
0.378300	0.457322	
0.379600	0.456820	
0.380900	0.456820	
0.382200	0.456820	
0.383500	0.456318	
0.384800	0.456318	
0.386100	0.456318	
0.387400	0.456318	
0.388700	0.456318	
0.390000	0.455816	
0.391300	0.455816	
0.392600	0.455314	
0.393900	0.455314	
0.395200	0.454812	
0.396500	0.454310	
0.397800	0.454310	
0.399100	0.454310	
0.400400	0.453808	
0.401700	0.453306	
0.403000	0.453306	
0.404300	0.452804	
0.405600	0.452302	
0.406900	0.452302	
0.408200	0.452302	
0.409500	0.452302	
0.410800	0.452302	
0.412100	0.451298	
0.413400	0.451298	
0.414700	0.451298	
0.416000	0.451298	
0.417300	0.450294	
0.418600	0.450294	
0.419900	0.450294	
0.421200	0.450294	
0.422500	0.449792	
0.423800	0.449792	
0.425100	0.449792	
0.426400	0.449290	
0.427700	0.448788	
0.429000	0.448788	
0.430300	0.448788	
0.431600	0.448788	
0.432900	0.448286	
0.434200	0.448286	
0.435500	0.447784	
0.436800	0.447784	
0.438100	0.447282	
0.439400	0.446780	
0.440700	0.446278	
0.442000	0.445776	
0.443300	0.445776	
0.444600	0.444772	
0.445900	0.444772	
0.447200	0.444270	
0.448500	0.444270	
0.449800	0.443768	
0.451100	0.443768	
0.452400	0.443266	
0.453700	0.443266	
0.455000	0.442262	
0.456300	0.442262	
0.457600	0.442262	
0.458900	0.441760	
0.460200	0.441258	
0.461500	0.441258	
0.462800	0.441258	
0.464100	0.440756	
0.465400	0.440254	
0.466700	0.439250	
0.468000	0.438748	
0.469300	0.438246	
0.470600	0.438246	
0.471900	0.437744	
0.473200	0.437744	
0.474500	0.436238	
0.475800	0.436238	
0.477100	0.435234	
0.478400	0.434732	
0.479700	0.434230	
0.481000	0.433728	
0.482300	0.432724	
0.483600	0.432222	
0.484900	0.431720	
0.486200	0.431218	
0.487500	0.430214	
0.488800	0.429712	
0.490100	0.429210	
0.491400	0.428708	
0.492700	0.428708	
0.494000	0.427704	
0.495300	0.427202	
0.496600	0.426700	
0.497900	0.426198	
0.499200	0.425696	
0.500500	0.425194	
0.501800	0.424692	
0.503100	0.424190	
0.504400	0.423186	
0.505700	0.422684	
0.507000	0.422182	
0.508300	0.421680	
0.509600	0.421178	
0.510900	0.420676	
0.512200	0.420676	
0.513500	0.420174	
0.514800	0.419672	
0.516100	0.419170	
0.517400	0.418668	
0.518700	0.418166	
0.520000	0.417664	
0.521300	0.416660	
0.522600	0.416158	
0.523900	0.415656	
0.525200	0.415154	
0.526500	0.414150	
0.527800	0.413648	
0.529100	0.413146	
0.530400	0.412644	
0.531700	0.411640	
0.533000	0.411138	
0.534300	0.410134	
0.535600	0.410134	
0.536900	0.408628	
0.538200	0.408628	
0.539500	0.407624	
0.540800	0.407122	
0.542100	0.406620	
0.543400	0.405616	
0.544700	0.405114	
0.546000	0.404612	
0.547300	0.404612	
0.548600	0.403608	
0.549900	0.403106	
0.551200	0.403106	
0.552500	0.402604	
0.553800	0.401600	
0.555100	0.401098	
0.556400	0.401098	
0.557700	0.400596	
0.559000	0.399592	
0.560300	0.399090	
0.561600	0.398588	
0.562900	0.398588	
0.564200	0.397584	
0.565500	0.397584	
0.566800	0.397082	
0.568100	0.396580	
0.569400	0.395576	
0.570700	0.394572	
0.572000	0.394070	
0.573300	0.393568	
0.574600	0.393066	
0.575900	0.392564	
0.577200	0.392062	
0.578500	0.392564	
0.579800	0.392062	
0.581100	0.390556	
0.582400	0.390054	
0.583700	0.389552	
0.585000	0.389552	
0.586300	0.388548	
0.587600	0.387544	
0.588900	0.387042	
0.590200	0.387042	
0.591500	0.386038	
0.592800	0.385536	
0.594100	0.385034	
0.595400	0.384532	
0.596700	0.384030	
0.598000	0.383528	
0.599300	0.385034	
0.600600	0.383528	
0.601900	0.382022	
0.603200	0.381018	
0.604500	0.380516	
0.605800	0.379512	
0.607100	0.379010	
0.608400	0.378006	
0.609700	0.378006	
0.611000	0.376500	
0.612300	0.375998	
0.613600	0.374994	
0.614900	0.373990	
0.616200	0.373488	
0.617500	0.372986	
0.618800	0.371982	
0.620100	0.370978	
0.621400	0.370476	
0.622700	0.369472	
0.624000	0.368970	
0.625300	0.367966	
0.626600	0.367464	
0.627900	0.366962	
0.629200	0.366460	
0.630500	0.365456	
0.631800	0.364954	
0.633100	0.363950	
0.634400	0.363448	
0.635700	0.362444	
0.637000	0.361942	
0.638300	0.360938	
0.639600	0.360436	
0.640900	0.358930	
0.642200	0.358428	
0.643500	0.357926	
0.644800	0.357424	
0.646100	0.356420	
0.647400	0.355416	
0.648700	0.354914	
0.650000	0.354412	
0.651300	0.353910	
0.652600	0.352906	
0.653900	0.352404	
0.655200	0.351902	
0.656500	0.351400	
0.657800	0.350396	
0.659100	0.349894	
0.660400	0.349392	
0.661700	0.349392	
0.663000	0.348388	
0.664300	0.347886	
0.665600	0.347384	
0.666900	0.347384	
0.668200	0.346380	
0.669500	0.345878	
0.670800	0.345878	
0.672100	0.345376	
0.673400	0.344372	
0.674700	0.344372	
0.676000	0.343870	
0.677300	0.343368	
0.678600	0.343368	
0.679900	0.342866	
0.681200	0.342364	
0.682500	0.342364	
0.683800	0.341862	
0.685100	0.340858	
0.686400	0.340356	
0.687700	0.339854	
0.689000	0.339352	
0.690300	0.338348	
0.691600	0.337846	
0.692900	0.337344	
0.694200	0.336842	
0.695500	0.336340	
0.696800	0.335838	
0.698100	0.335336	
0.699400	0.335336	
0.700700	0.334332	
0.702000	0.333830	
0.703300	0.332826	
0.704600	0.332324	
0.705900	0.331822	
0.707200	0.330818	
0.708500	0.330316	
0.709800	0.329814	
0.711100	0.329814	
0.712400	0.328810	
0.713700	0.328810	
0.715000	0.328810	
0.716300	0.328308	
0.717600	0.327304	
0.718900	0.327806	
0.720200	0.326802	
0.721500	0.326300	
0.722800	0.325296	
0.724100	0.325296	
0.725400	0.324794	
0.726700	0.324292	
0.728000	0.323288	
0.729300	0.322786	
0.730600	0.322786	
0.731900	0.322284	
0.733200	0.321782	
0.734500	0.321280	
0.735800	0.320778	
0.737100	0.320778	
0.738400	0.320778	
0.739700	0.319774	
0.741000	0.319272	
0.742300	0.318770	
0.743600	0.318268	
0.744900	0.317264	
0.746200	0.317264	
0.747500	0.316762	
0.748800	0.316260	
0.750100	0.315758	
0.751400	0.315256	
0.752700	0.314252	
0.754000	0.313750	
0.755300	0.313248	
0.756600	0.312746	
0.757900	0.312244	
0.759200	0.312244	
0.760500	0.311742	
0.761800	0.311240	
0.763100	0.310738	
0.764400	0.310738	
0.765700	0.310236	
0.767000	0.309734	
0.768300	0.309232	
0.769600	0.308730	
0.770900	0.308730	
0.772200	0.307726	
0.773500	0.307224	
0.774800	0.307224	
0.776100	0.306722	
0.777400	0.305718	
0.778700	0.305718	
0.780000	0.305216	
0.781300	0.305216	
0.782600	0.304714	
0.783900	0.303710	
0.785200	0.303710	
0.786500	0.303208	
0.787800	0.302706	
0.789100	0.301702	
0.790400	0.301702	
0.791700	0.301200	
0.793000	0.301200	
0.794300	0.300196	
0.795600	0.300196	
0.796900	0.299694	
0.798200	0.299192	
0.799500	0.298690	
0.800800	0.298188	
0.802100	0.297686	
0.803400	0.297184	
0.804700	0.296682	
0.806000	0.296682	
0.807300	0.296180	
0.808600	0.296180	
0.809900	0.295678	
0.811200	0.295176	
0.812500	0.295176	
0.813800	0.294674	
0.815100	0.294172	
0.816400	0.293168	
0.817700	0.293168	
0.819000	0.292666	
0.820300	0.292666	
0.821600	0.291662	
0.822900	0.291160	
0.824200	0.290658	
0.825500	0.290658	
0.826800	0.289654	
0.828100	0.289654	
0.829400	0.289152	
0.830700	0.288650	
0.832000	0.287646	
0.833300	0.287144	
0.834600	0.286642	
0.835900	0.286140	
0.837200	0.287144	
0.838500	0.287144	
0.839800	0.285136	
0.841100	0.284132	
0.842400	0.283630	
0.843700	0.282626	
0.845000	0.282626	
0.846300	0.282124	
0.847600	0.281622	
0.848900	0.280618	
0.850200	0.280618	
0.851500	0.280116	
0.852800	0.279614	
0.854100	0.278610	
0.855400	0.278108	
0.856700	0.277606	
0.858000	0.277606	
0.859300	0.276602	
0.860600	0.275598	
0.861900	0.275598	
0.863200	0.275096	
0.864500	0.274594	
0.865800	0.273590	
0.867100	0.273088	
0.868400	0.273088	
0.869700	0.272586	
0.871000	0.271582	
0.872300	0.271582	
0.873600	0.270578	
0.874900	0.270076	
0.876200	0.269574	
0.877500	0.269072	
0.878800	0.270076	
0.880100	0.268068	
0.881400	0.266562	
0.882700	0.266060	
0.884000	0.265558	
0.885300	0.266060	
0.886600	0.265056	
0.887900	0.263550	
0.889200	0.263048	
0.890500	0.262546	
0.891800	0.262044	
0.893100	0.260538	
0.894400	0.260538	
0.895700	0.260036	
0.897000	0.260036	
0.898300	0.259032	
0.899600	0.258530	
0.900900	0.258028	
0.902200	0.257526	
0.903500	0.257024	
0.904800	0.256522	
0.906100	0.256020	
0.907400	0.255518	
0.908700	0.254514	
0.910000	0.254012	
0.911300	0.253510	
0.912600	0.252506	
0.913900	0.251000	
0.915200	0.249996	
0.916500	0.248992	
0.917800	0.247988	
0.919100	0.246984	
0.920400	0.245980	
0.921700	0.244976	
0.923000	0.243972	
0.924300	0.242968	
0.925600	0.241462	
0.926900	0.240458	
0.928200	0.239454	
0.929500	0.238450	
0.930800	0.236944	
0.932100	0.236442	
0.933400	0.235940	
0.934700	0.234936	
0.936000	0.233932	
0.937300	0.232928	
0.938600	0.232426	
0.939900	0.231422	
0.941200	0.229916	
0.942500	0.228912	
0.943800	0.227908	
0.945100	0.227406	
0.946400	0.226402	
0.947700	0.224896	
0.949000	0.224394	
0.950300	0.223892	
0.951600	0.222888	
0.952900	0.220378	
0.954200	0.218370	
0.955500	0.217366	
0.956800	0.216362	
0.958100	0.214856	
0.959400	0.213852	
0.960700	0.213350	
0.962000	0.212346	
0.963300	0.210840	
0.964600	0.210338	
0.965900	0.209836	
0.967200	0.208832	
0.968500	0.207828	
0.969800	0.206824	
0.971100	0.205820	
0.972400	0.204816	
0.973700	0.203812	
0.975000	0.202306	
0.976300	0.201804	
0.977600	0.200800	
0.978900	0.199796	
0.980200	0.198792	
0.981500	0.197788	
0.982800	0.197286	
0.984100	0.196282	
0.985400	0.195278	
0.986700	0.194776	
0.988000	0.193772	
0.989300	0.193270	
0.990600	0.191764	
0.991900	0.191262	
0.993200	0.190760	
0.994500	0.190258	
0.995800	0.189756	
0.997100	0.188752	
0.998400	0.187748	
0.999700	0.187246	
1.001000	0.186744	
1.002300	0.185740	
1.003600	0.185238	
1.004900	0.184736	
1.006200	0.184234	
1.007500	0.183230	
1.008800	0.182728	
1.010100	0.182226	
1.011400	0.181724	
1.012700	0.180720	
1.014000	0.180218	
1.015300	0.179716	
1.016600	0.179214	
1.017900	0.178210	
1.019200	0.178210	
1.020500	0.177708	
1.021800	0.177708	
1.023100	0.177708	
1.024400	0.176704	
1.025700	0.176202	
1.027000	0.176704	
1.028300	0.176202	
1.029600	0.175198	
1.030900	0.174696	
1.032200	0.174194	
1.033500	0.173692	
1.034800	0.172688	
1.036100	0.172688	
1.037400	0.172186	
1.038700	0.171684	
1.040000	0.170680	
1.041300	0.170680	
1.042600	0.170178	
1.043900	0.169676	
1.045200	0.169174	
1.046500	0.168672	
1.047800	0.168170	
1.049100	0.168170	
1.050400	0.167668	
1.051700	0.167166	
1.053000	0.167166	
1.054300	0.166664	
1.055600	0.166664	
1.056900	0.165660	
1.058200	0.165660	
1.059500	0.165158	
1.060800	0.165158	
1.062100	0.165158	
1.063400	0.165158	
1.064700	0.164154	
1.066000	0.163150	
1.067300	0.162648	
1.068600	0.162146	
1.069900	0.162146	
1.071200	0.161644	
1.072500	0.161142	
1.073800	0.161142	
1.075100	0.161142	
1.076400	0.160640	
1.077700	0.160640	
1.079000	0.160138	
1.080300	0.160138	
1.081600	0.160138	
1.082900	0.160138	
1.084200	0.159636	
1.085500	0.159134	
1.086800	0.159134	
1.088100	0.159134	
1.089400	0.158632	
1.090700	0.158130	
1.092000	0.158130	
1.093300	0.158130	
1.094600	0.157126	
1.095900	0.157126	
1.097200	0.156624	
1.098500	0.156624	
1.099800	0.155620	
1.101100	0.155620	
1.102400	0.155620	
1.103700	0.155620	
1.105000	0.155620	
1.106300	0.155118	
1.107600	0.155118	
1.108900	0.155118	
1.110200	0.155118	
1.111500	0.154114	
1.112800	0.154114	
1.114100	0.154114	
1.115400	0.154114	
1.116700	0.153110	
1.118000	0.153110	
1.119300	0.152608	
1.120600	0.152608	
1.121900	0.151604	
1.123200	0.151604	
1.124500	0.151604	
1.125800	0.151102	
1.127100	0.150600	
1.128400	0.150600	
1.129700	0.150600	
1.131000	0.150600	
1.132300	0.150600	
1.133600	0.149596	
1.134900	0.149094	
1.136200	0.149596	
1.137500	0.149596	
1.138800	0.148592	
1.140100	0.148090	
1.141400	0.148090	
1.142700	0.148090	
1.144000	0.147588	
1.145300	0.147588	
1.146600	0.147588	
1.147900	0.147588	
1.149200	0.147086	
1.150500	0.146584	
1.151800	0.146584	
1.153100	0.146584	
1.154400	0.146082	
1.155700	0.145580	
1.157000	0.145078	
1.158300	0.145078	
1.159600	0.145078	
1.160900	0.144074	
1.162200	0.144074	
1.163500	0.143572	
1.164800	0.143572	
1.166100	0.143070	
1.167400	0.143070	
1.168700	0.143070	
1.170000	0.143070	
1.171300	0.142568	
1.172600	0.142568	
1.173900	0.142066	
1.175200	0.142066	
1.176500	0.141564	
1.177800	0.141062	
1.179100	0.141062	
1.180400	0.141062	
1.181700	0.141062	
1.183000	0.140560	
1.184300	0.140058	
1.185600	0.140058	
1.186900	0.140058	
1.188200	0.139054	
1.189500	0.139054	
1.190800	0.139054	
1.192100	0.139054	
1.193400	0.138552	
1.194700	0.138552	
1.196000	0.138552	
1.197300	0.138552	
1.198600	0.137548	
1.199900	0.137548	
1.201200	0.137548	
1.202500	0.137548	
1.203800	0.137046	
1.205100	0.136544	
1.206400	0.136042	
1.207700	0.136042	
1.209000	0.136042	
1.210300	0.135540	
1.211600	0.135540	
1.212900	0.135038	
1.214200	0.135038	
1.215500	0.134536	
1.216800	0.135038	
1.218100	0.135038	
1.219400	0.135540	
1.220700	0.135038	
1.222000	0.134034	
1.223300	0.134034	
1.224600	0.134034	
1.225900	0.133030	
1.227200	0.133030	
1.228500	0.132528	
1.229800	0.132528	
1.231100	0.132026	
1.232400	0.131524	
1.233700	0.131524	
1.235000	0.132026	
1.236300	0.131524	
1.237600	0.131022	
1.238900	0.131022	
1.240200	0.130520	
1.241500	0.130520	
1.242800	0.129516	
1.244100	0.129516	
1.245400	0.129516	
1.246700	0.129014	
1.248000	0.128512	
1.249300	0.128512	
1.250600	0.128010	
1.251900	0.128010	
1.253200	0.127508	
1.254500	0.127508	
1.255800	0.127006	
1.257100	0.127006	
1.258400	0.126504	
1.259700	0.126504	
1.261000	0.126002	
1.262300	0.126002	
1.263600	0.125500	
1.264900	0.124998	
1.266200	0.124998	
1.267500	0.124998	
1.268800	0.124998	
1.270100	0.124496	
1.271400	0.124496	
1.272700	0.124496	
1.274000	0.123994	
1.275300	0.122488	
1.276600	0.121986	
1.277900	0.120982	
1.279200	0.120480	
1.280500	0.119476	
1.281800	0.119476	
1.283100	0.118472	
1.284400	0.118472	
1.285700	0.117468	
1.287000	0.116966	
1.288300	0.116966	
1.289600	0.116464	
1.290900	0.115962	
1.292200	0.114958	
1.293500	0.114456	
1.294800	0.113954	
1.296100	0.113452	
1.297400	0.112448	
1.298700	0.111946	
1.300000	0.111444	
1.301300	0.110942	
1.302600	0.109436	
1.303900	0.108934	
1.305200	0.108432	
1.306500	0.107930	
1.307800	0.106926	
1.309100	0.105922	
1.310400	0.105420	
1.311700	0.104416	
1.313000	0.103412	
1.314300	0.102910	
1.315600	0.102408	
1.316900	0.102408	
1.318200	0.101906	
1.319500	0.100902	
1.320800	0.099898	
1.322100	0.099396	
1.323400	0.098894	
1.324700	0.097890	
1.326000	0.097388	
1.327300	0.096886	
1.328600	0.096384	
1.329900	0.095380	
1.331200	0.094878	
1.332500	0.094376	
1.333800	0.093874	
1.335100	0.092870	
1.336400	0.091866	
1.337700	0.091866	
1.339000	0.091364	
1.340300	0.090862	
1.341600	0.089858	
1.342900	0.089356	
1.344200	0.089356	
1.345500	0.088854	
1.346800	0.087850	
1.348100	0.087850	
1.349400	0.087850	
1.350700	0.086846	
1.352000	0.085842	
1.353300	0.085340	
1.354600	0.084838	
1.355900	0.084336	
1.357200	0.083332	
1.358500	0.082830	
1.359800	0.082328	
1.361100	0.081826	
1.362400	0.080822	
1.363700	0.080320	
1.365000	0.079818	
1.366300	0.079316	
1.367600	0.078814	
1.368900	0.077308	
1.370200	0.076806	
1.371500	0.076806	
1.372800	0.077308	
1.374100	0.076304	
1.375400	0.075802	
1.376700	0.075300	
1.378000	0.074296	
1.379300	0.073292	
1.380600	0.073292	
1.381900	0.072790	
1.383200	0.072790	
1.384500	0.071786	
1.385800	0.071284	
1.387100	0.070782	
1.388400	0.070280	
1.389700	0.069778	
1.391000	0.069276	
1.392300	0.068774	
1.393600	0.068774	
1.394900	0.068272	
1.396200	0.067268	
1.397500	0.066766	
1.398800	0.066264	
1.400100	0.065762	
1.401400	0.065260	
1.402700	0.064256	
1.404000	0.063754	
1.405300	0.063754	
1.406600	0.063252	
1.407900	0.062248	
1.409200	0.061746	
1.410500	0.061746	
1.411800	0.061244	
1.413100	0.060742	
1.414400	0.060240	
1.415700	0.059738	
1.417000	0.059236	
1.418300	0.058734	
1.419600	0.058734	
1.420900	0.058232	
1.422200	0.057730	
1.423500	0.057228	
1.424800	0.056726	
1.426100	0.056224	
1.427400	0.055722	
1.428700	0.055220	
1.430000	0.055220	
1.431300	0.055220	
1.432600	0.054718	
1.433900	0.054216	
1.435200	0.053714	
1.436500	0.053714	
1.437800	0.053714	
1.439100	0.053212	
1.440400	0.052710	
1.441700	0.052710	
1.443000	0.052710	
1.444300	0.051706	
1.445600	0.051204	
1.446900	0.051204	
1.448200	0.050702	
1.449500	0.050702	
1.450800	0.050200	
1.452100	0.049698	
1.453400	0.049196	
1.454700	0.049196	
1.456000	0.048694	
1.457300	0.048694	
1.458600	0.048192	
1.459900	0.047690	
1.461200	0.047188	
1.462500	0.046686	
1.463800	0.046184	
1.465100	0.046184	
1.466400	0.045682	
1.467700	0.045682	
1.469000	0.045682	
1.470300	0.045682	
1.471600	0.045180	
1.472900	0.045180	
1.474200	0.045180	
1.475500	0.045180	
1.476800	0.045180	
1.478100	0.044678	
1.479400	0.044678	
1.480700	0.044176	
1.482000	0.044176	
1.483300	0.043674	
1.484600	0.043172	
1.485900	0.043172	
1.487200	0.042670	
1.488500	0.042168	
1.489800	0.042168	
1.491100	0.042168	
1.492400	0.042168	
1.493700	0.041666	
1.495000	0.041666	
1.496300	0.041666	
1.497600	0.041164	
1.498900	0.040662	
1.500200	0.040160	
1.501500	0.040160	
1.502800	0.040160	
1.504100	0.040160	
1.505400	0.039156	
1.506700	0.039156	
1.508000	0.039156	
1.509300	0.038654	
1.510600	0.038152	
1.511900	0.037650	
1.513200	0.037650	
1.514500	0.037148	
1.515800	0.036646	
1.517100	0.036646	
1.518400	0.036646	
1.519700	0.036144	
1.521000	0.035642	
1.522300	0.035642	
1.523600	0.035642	
1.524900	0.035642	
1.526200	0.035140	
1.527500	0.034638	
1.528800	0.034638	
1.530100	0.034136	
1.531400	0.034136	
1.532700	0.033634	
1.534000	0.033634	
1.535300	0.033132	
1.536600	0.033132	
1.537900	0.032630	
1.539200	0.032630	
1.540500	0.032630	
1.541800	0.032128	
1.543100	0.031626	
1.544400	0.032128	
1.545700	0.031626	
1.547000	0.031626	
1.548300	0.030622	
1.549600	0.030622	
1.550900	0.030622	
1.552200	0.030622	
1.553500	0.030120	
1.554800	0.029618	
1.556100	0.029618	
1.557400	0.029116	
1.558700	0.029116	
1.560000	0.028614	
1.561300	0.028614	
1.562600	0.028112	
1.563900	0.028112	
1.565200	0.027610	
1.566500	0.027610	
1.567800	0.027610	
1.569100	0.027610	
1.570400	0.027610	
1.571700	0.027610	
1.573000	0.027610	
1.574300	0.027610	
1.575600	0.027108	
1.576900	0.027108	
1.578200	0.026606	
1.579500	0.026606	
1.580800	0.026606	
1.582100	0.026104	
1.583400	0.025602	
1.584700	0.025602	
1.586000	0.025602	
1.587300	0.024598	
1.588600	0.024598	
1.589900	0.024598	
1.591200	0.024598	
1.592500	0.024096	
1.593800	0.023594	
1.595100	0.023594	
1.596400	0.023594	
1.597700	0.023092	
1.599000	0.023092	
1.600300	0.023092	
1.601600	0.023594	
1.602900	0.023594	
1.604200	0.023092	
1.605500	0.022590	
1.606800	0.022088	
1.608100	0.022088	
1.609400	0.022088	
1.610700	0.022088	
1.612000	0.021586	
1.613300	0.021586	
1.614600	0.021084	
1.615900	0.020582	
1.617200	0.020582	
1.618500	0.020582	
1.619800	0.020080	
1.621100	0.020080	
1.622400	0.020080	
1.623700	0.020080	
1.625000	0.019578	
1.626300	0.020080	
1.627600	0.020080	
1.628900	0.020080	
1.630200	0.019578	
1.631500	0.019578	
1.632800	0.019578	
1.634100	0.019578	
1.635400	0.020080	
1.636700	0.018574	
1.638000	0.018072	
1.639300	0.018574	
1.640600	0.018574	
1.641900	0.017570	
1.643200	0.017570	
1.644500	0.017570	
1.645800	0.017570	
